"url","price","stars"
"/dp/B01AJUFF6Y/?coliid=I27WIST3V6J27N&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","","4.7"
"/dp/B01IRVUCOM/?coliid=I1F4CC5KIWIAP6&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","
$1,823.81
","5.0"
"/dp/B085S4LC4V/?coliid=I3RQKUKCJTFOLX&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","
$5,329.00
","4.8"
"/dp/B00J57VU44/?coliid=I3PSP1T7D0ERIO&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","
$290.84
","4.9"
"/dp/B07V9DY6Z3/?coliid=I1DOGTN14X3RLR&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","
$289.00
","4.4"
"/dp/B07TSPCK1M/?coliid=I28RDZXCFQS7QC&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","
$429.00
","4.6"
"/dp/B071RSSMLL/?coliid=I1GCTUA28ZMADD&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","
$1,625.70
","4.6"
"/dp/B01MTKXP31/?coliid=IWP1ORXWG7AKS&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","","4.7"
"/dp/B088SGCDY7/?coliid=I2VDU4RBFRR5XV&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","","4.8"
"/dp/B01MYV9V9Z/?coliid=I1RTADFUX7PSYQ&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","","4.7"
"/dp/B0082HPSFU/?coliid=I3NDG39QQMXEEX&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","
$399.00
","4.7"
"/dp/B08DG8HT1T/?coliid=I2CC0BIMMQGZZ4&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","
$1,319.00
","4.6"
"/dp/B07PPRNM9W/?coliid=IX66ZMCLKKAE2&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","
$599.00
","4.7"
"/dp/B084RF5JND/?coliid=I2TFN4UGZ8FS46&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","
$2,499.00
","4.4"
"/dp/B07SBX48TY/?coliid=I13UQXCIUXQUTC&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","","4.4"
"/dp/B01N7N6HO8/?coliid=I2JV8GR2J7CCQ1&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","","4.7"
"/dp/9707802952/?coliid=I3F6EE1CHZGWUU&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","","4.6"
"/dp/B072KNGV1K/?coliid=I6SKQO6I1U0NR&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","
$7,149.94
","4.2"
"/dp/B0764M2JXY/?coliid=I1AI1226265MF3&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","
$709.70
","4.8"
"/dp/B001BSX1EM/?coliid=I3QH4TJUMR9PRC&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","
$807.26
","4.7"
"/dp/B00CM9NG1W/?coliid=I3HFYK1Y9DK28F&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","","4.8"
"/dp/B079ZJS4XG/?coliid=IE4Q7UC3V8TF5&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","
$550.30
","4.8"
"/dp/B00YYTX9VA/?coliid=I2D48XYNYC4B7G&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","
$547.87
","4.8"
"/dp/B00YXO5U40/?coliid=I1VVQ3C9L5R0PD&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","","4.6"
"/dp/B07V4GCFP9/?coliid=I7ZPNKUJJ3IEH&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","","4.8"
"/dp/B07GHWHFR5/?coliid=I2P43ZU5SFMLJG&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","","4.7"
"/dp/B07YXLS1RZ/?coliid=I1CFT4SYEUR2XB&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","","4.3"
"/dp/B000YLAOEW/?coliid=I377582IK6AY1K&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","
$748.13
","4.6"
"/dp/B07B7TTRDF/?coliid=IPCBM35MMHJLU&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","","4.8"
"/dp/B07Y5H3BFC/?coliid=I129QEE5YLAOR&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","
$599.00
","4.1"
"/dp/B077SRKKHQ/?coliid=I3TPACUSO5SFHV&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","
$3,438.65
","4.4"
"/dp/B01HIA63AU/?coliid=I3DFV9SAUEP17&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","","4.5"
"/dp/B07FQK1TS9/?coliid=IQGR99VZYVHBQ&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","
$1,899.00
","4.9"
"/dp/B07W9LRB2J/?coliid=I3A87BF40ZFTVL&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","
$3,420.20
","4.6"
"/dp/B01M4FEM9O/?coliid=I3OAHWAVZZIA2M&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","
$2,519.00
","3.9"
"/dp/B07K6VNJHR/?coliid=I8VUCHHOHO980&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","
$3,207.60
","4.7"
"/dp/B087MY2B17/?coliid=I1I8KV558RITRH&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","
$850.00
","4.6"
"/dp/B0080W1VVC/?coliid=I3RPR0DI3DJA47&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","","4.7"
"/dp/B0752PBHN9/?coliid=I9EJO0ZY86Q9M&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","
$519.00
","4.6"
"/dp/B07P1TFLXL/?coliid=I15K4JCGVV392O&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","
$299.00
","4.9"
"/dp/B01GW13E6C/?coliid=INW0XCL4HPGY0&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","","4.7"
"/dp/B07HY4PSPW/?coliid=I1YJ3U9Z2CVC3H&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","","4.6"
"/dp/B0773XBMB6/?coliid=I905KMMPXC8HI&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","
$2,699.00
","4.8"
"/dp/B085DDXXNG/?coliid=I1DFEPLGZZ0WLA&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","","4.8"
"/dp/B07Z8PNWZT/?coliid=I11N846HZPPPXH&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","
$4,668.27
","4.7"
"/dp/B072XCZSSW/?coliid=I2VB5MGJCTNVPN&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","
$3,045.70
","4.8"
"/dp/B0148NNKTC/?coliid=I2BRSYHHC8C831&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","
$3,224.32
","4.6"
"/dp/B0787WGCXT/?coliid=IIELLGI97TC5A&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","","4.6"
"/dp/B07FB6SY6Z/?coliid=I1AJTQG22372YE&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","
$5,548.77
","4.6"
"/dp/B079LPLD7M/?coliid=I1MAX7L6O2CJGQ&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","","4.8"
"/dp/B07JJV3JH8/?coliid=I15X6T7EA11T33&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","","4.6"
"/dp/B07KXSR99Y/?coliid=I30GFSGD9U5Y0I&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","","4.6"
"/dp/B0829S7178/?coliid=IHBZPRS1YXP2&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","
$5,929.34
","4.6"
"/dp/B01IDNQDSS/?coliid=I3AJME67992A30&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","","4.8"
"/dp/B084RD1D8M/?coliid=I31OX7T8UMENT1&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","
$2,799.00
","4.4"
