"url","stars","comments","price","reviews"
"/dp/B00CM9NG1W/?coliid=I3HFYK1Y9DK28F&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.8","690","
$1,014.76","1,742"
"/dp/B079ZJS4XG/?coliid=IE4Q7UC3V8TF5&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.8","34","
$550.30
","319"
"/dp/B00YYTX9VA/?coliid=I2D48XYNYC4B7G&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.8","17","
$547.87
","41"
"/dp/B00YXO5U40/?coliid=I1VVQ3C9L5R0PD&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.6","5,858","","31,121"
"/dp/B07V4GCFP9/?coliid=I7ZPNKUJJ3IEH&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.8","4,920","","57,286"
"/dp/B07GHWHFR5/?coliid=I2P43ZU5SFMLJG&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.7","332","","699"
"/dp/B07YXLS1RZ/?coliid=I1CFT4SYEUR2XB&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.3","143","","542"
"/dp/B000YLAOEW/?coliid=I377582IK6AY1K&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.6","264","
$741.98
","486"
"/dp/B07B7TTRDF/?coliid=IPCBM35MMHJLU&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.8","82","","502"
"/dp/B07Y5H3BFC/?coliid=I129QEE5YLAOR&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.1","715","
$599.00
","2,530"
"/dp/B077SRKKHQ/?coliid=I3TPACUSO5SFHV&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.4","38","
$3,634.24","55"
"/dp/B01HIA63AU/?coliid=I3DFV9SAUEP17&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.1","7","","13"
"/dp/B07FQK1TS9/?coliid=IQGR99VZYVHBQ&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.9","11,743","
$1,899.00","41,116"
"/dp/B07W9LRB2J/?coliid=I3A87BF40ZFTVL&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.6","656","
$3,179.00","4,222"
"/dp/B01M4FEM9O/?coliid=I3OAHWAVZZIA2M&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","3.9","15","
$2,519.00","47"
"/dp/B07K6VNJHR/?coliid=I8VUCHHOHO980&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.7","17","
$3,207.60","60"
"/dp/B087MY2B17/?coliid=I1I8KV558RITRH&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.6","70","
$809.00
","253"
"/dp/B0080W1VVC/?coliid=I3RPR0DI3DJA47&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.7","1,604","","5,433"
"/dp/B0752PBHN9/?coliid=I9EJO0ZY86Q9M&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.6","231","
$519.00
","910"
"/dp/B07P1TFLXL/?coliid=I15K4JCGVV392O&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.9","330","
$299.00
","1,366"
"/dp/B01GW13E6C/?coliid=INW0XCL4HPGY0&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.7","193","","544"
"/dp/B07HY4PSPW/?coliid=I1YJ3U9Z2CVC3H&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.6","181","","1,205"
"/dp/B0773XBMB6/?coliid=I905KMMPXC8HI&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.8","2,649","
$2,699.00","8,096"
"/dp/B085DDXXNG/?coliid=I1DFEPLGZZ0WLA&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.8","531","","4,056"
"/dp/B07Z8PNWZT/?coliid=I11N846HZPPPXH&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.7","181","
$4,668.27","680"
"/dp/B072XCZSSW/?coliid=I2VB5MGJCTNVPN&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.8","2,976","
$3,169.00","11,429"
"/dp/B0148NNKTC/?coliid=I2BRSYHHC8C831&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.6","3,732","
$3,224.32","12,360"
"/dp/B0787WGCXT/?coliid=IIELLGI97TC5A&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.6","2,194","","6,930"
"/dp/B07FB6SY6Z/?coliid=I1AJTQG22372YE&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.6","40","
$5,359.16","68"
"/dp/B079LPLD7M/?coliid=I1MAX7L6O2CJGQ&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.8","287","","649"
"/dp/B07JJV3JH8/?coliid=I15X6T7EA11T33&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.6","7","","11"
"/dp/B07KXSR99Y/?coliid=I30GFSGD9U5Y0I&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.6","1,514","","13,380"
"/dp/B0829S7178/?coliid=IHBZPRS1YXP2&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.6","8","
$5,913.00","14"
"/dp/B01IDNQDSS/?coliid=I3AJME67992A30&colid=JQK192QOJWAT&psc=0&ref_=lv_vv_lig_dp_it","4.8","1,870","","4,810"
"/dp/B084RD1D8M/?coliid=I31OX7T8UMENT1&colid=JQK192QOJWAT&psc=1&ref_=lv_vv_lig_dp_it","4.4","132","
$2,799.00","407"
